task_id,category,forecast_origin,outcome_available_at,evidence_url,evidence_published_at,content_sha256,is_estimated_date,reviewer,outcome_available_at_source,evidence_rationale,manual_review_eligible
A2F-US-20250331-us_tech,A2,2025-03-31,2025-04-30,https://finance.yahoo.com/quote/ADBE/history,2025-04-30T20:00:00Z,99becf77ffac7139893a4317ad9e15461a91da46cdddc18f5940166e762a814e,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20250331. Adjusted close on 2025-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20250606-us_mega,A2,2025-06-06,2025-07-03,https://finance.yahoo.com/quote/AAPL/history,2025-07-03T20:00:00Z,c06c3ef58d09ec5d038ee6972845e7633b72d8250fc7072ad923540c7eef2bd7,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20250606. Adjusted close on 2025-07-03 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20250606-us_tech,A2,2025-06-06,2025-07-03,https://finance.yahoo.com/quote/ADBE/history,2025-07-03T20:00:00Z,ef42ba9046a994173e67db26769fe1ec38a0cd467fb36eb94b96fc19ee7035b5,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20250606. Adjusted close on 2025-07-03 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20250930-us_mega,A2,2025-09-30,2025-10-30,https://finance.yahoo.com/quote/AAPL/history,2025-10-30T20:00:00Z,13e9d2b4495f957924a4cb77cbb7f9ac79fe70295516c9d65ec8bdf8beb69372,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20250930. Adjusted close on 2025-10-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20250930-us_tech,A2,2025-09-30,2025-10-30,https://finance.yahoo.com/quote/ADBE/history,2025-10-30T20:00:00Z,5d8cfa418d05edf37289d2bb16cad7fee507975a99d2967bfcbce7733dff095f,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20250930. Adjusted close on 2025-10-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20251231-us_mega,A2,2025-12-31,2026-01-30,https://finance.yahoo.com/quote/AAPL/history,2026-01-30T21:00:00Z,d395d91b1a8f7d88791282065fa46b8b073e4d53a4eb487a812af423e2fba93a,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20251231. Adjusted close on 2026-01-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20251231-us_tech,A2,2025-12-31,2026-01-30,https://finance.yahoo.com/quote/ADBE/history,2026-01-30T21:00:00Z,2e24587bee0cc523ca16ead485b98f4235aa89b2a90d7f048b94b9e54f1c8151,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20251231. Adjusted close on 2026-01-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260130-us_mega,A2,2026-01-30,2026-02-27,https://finance.yahoo.com/quote/AAPL/history,2026-02-27T21:00:00Z,06bf7acec867a8201c5b402561f7c6b304d578e7fd46c482f2aa0817fbb26e03,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20260130. Adjusted close on 2026-02-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260130-us_tech,A2,2026-01-30,2026-02-27,https://finance.yahoo.com/quote/ADBE/history,2026-02-27T21:00:00Z,c2c1ef62c1546dbc30ea93f0bdcb902f4ca7b42327dadf2783beb0072239056c,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20260130. Adjusted close on 2026-02-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260331-us_mega,A2,2026-03-31,2026-04-30,https://finance.yahoo.com/quote/AAPL/history,2026-04-30T20:00:00Z,aa538972ccc6dd91f7bd8a5cf6e6d6dc96479a7dcd6e59eb90ac8a857bef7409,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20260331. Adjusted close on 2026-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260331-us_tech,A2,2026-03-31,2026-04-30,https://finance.yahoo.com/quote/ADBE/history,2026-04-30T20:00:00Z,1c969d4ee417cc414f393dba2ea960d964aff8eae7e67d4c3899330b98abb8b6,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20260331. Adjusted close on 2026-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260601-us_mega,A2,2026-06-01,2026-07-01,https://finance.yahoo.com/quote/AAPL/history,2026-07-01T20:00:00Z,910704401266a6582f584814b71ed8c2ed92def9e2c4464637eda92015fb35c0,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_mega_20260601. Adjusted close on 2026-07-01 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2F-US-20260601-us_tech,A2,2026-06-01,2026-07-01,https://finance.yahoo.com/quote/ADBE/history,2026-07-01T20:00:00Z,02427dad8b1dcf29eccd039ffebf125f370f3a7b3b1c62a423eb03d4adcde84d,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#US_us_tech_20260601. Adjusted close on 2026-07-01 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230630-consumer,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000333.SZ/history,2023-07-28T07:00:00Z,e14d15c7c416d3c4e7ce6982ac2d56a34ae1d74e56200f70545fe4e68f335a69,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230630-financial,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000001.SZ/history,2023-07-28T07:00:00Z,9107798d890c76a7a58e1fd77066b23aab4cd0aaaf3562b877fc462bf47fabd4,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230630-pharma,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000661.SZ/history,2023-07-28T07:00:00Z,03b79e656c14557e7815988c38c4f02b3fd0945a2993ac18e3e5ede33cba0d89,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230630-tech,A2,2023-06-30,2023-07-28,https://finance.yahoo.com/quote/000725.SZ/history,2023-07-28T07:00:00Z,c02d74a578c8268aebab84bfc6c4efe35a58f6b40072b7f3ed43ed3453062dc0,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20230630. Adjusted close on 2023-07-28 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230929-consumer,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000333.SZ/history,2023-10-27T07:00:00Z,51406bbf4ded8038a4c841d873f4578d48a7c55d0fcf196a3377ed92b3f13380,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230929-financial,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000001.SZ/history,2023-10-27T07:00:00Z,f6e8d2bec9bc872118016183e1f0241e0cc39088d700642213a661f3a7e91454,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230929-pharma,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000661.SZ/history,2023-10-27T07:00:00Z,b89459e6517a15f1e232bc33b77ea0cdf528db4b3f74718ff91f5d2f2e80e0fb,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20230929-tech,A2,2023-09-29,2023-10-27,https://finance.yahoo.com/quote/000725.SZ/history,2023-10-27T07:00:00Z,667f73f8a26a075e7f114d1c5ba66d40b7a3e770ad5c2d8c1bd392100656aa33,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20230929. Adjusted close on 2023-10-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20231229-consumer,A2,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/000333.SZ/history,2024-01-26T07:00:00Z,4120f5eb912bcec33f7d553fb9298df6508e10f5314c592b110121284aad44fd,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20231229. Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20231229-financial,A2,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/000001.SZ/history,2024-01-26T07:00:00Z,496323e9ce4c3a588c56461224829e24918b09b41575eaba70321963319b82d5,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20231229. Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20231229-pharma,A2,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/000661.SZ/history,2024-01-26T07:00:00Z,366ca84f9f1b8d50fd1b02b1e57ba115e6934df9702cf4938800088683bb70c8,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20231229. Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20231229-tech,A2,2023-12-29,2024-01-26,https://finance.yahoo.com/quote/000725.SZ/history,2024-01-26T07:00:00Z,c1ef751cd2e98f5bbd073257717dcbc2df87a0e07596e4a4370d0f20f49be098,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20231229. Adjusted close on 2024-01-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20240329-consumer,A2,2024-03-29,2024-04-26,https://finance.yahoo.com/quote/000333.SZ/history,2024-04-26T07:00:00Z,91e35b0cb2191897798601cf156f4bb1f5a18d489b61929b9c46ed76bdd5fab6,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20240329. Adjusted close on 2024-04-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20240329-financial,A2,2024-03-29,2024-04-26,https://finance.yahoo.com/quote/000001.SZ/history,2024-04-26T07:00:00Z,2984b41bfd2269bce580f77acf78081ba509addcd0e8cd5831534529fa76addf,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20240329. Adjusted close on 2024-04-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20240329-pharma,A2,2024-03-29,2024-04-26,https://finance.yahoo.com/quote/000661.SZ/history,2024-04-26T07:00:00Z,4a1863a5d59ea03052469773ab8fa42ab18f85e14d0cb705aaff2b1d60460217,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20240329. Adjusted close on 2024-04-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20240329-tech,A2,2024-03-29,2024-04-26,https://finance.yahoo.com/quote/000725.SZ/history,2024-04-26T07:00:00Z,2860366f40cb0d0c837301fe4bf8d0ba30492e75181898709c9ab07245bc93cc,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20240329. Adjusted close on 2024-04-26 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20241231-consumer,A2,2024-12-31,2025-01-27,https://finance.yahoo.com/quote/000333.SZ/history,2025-01-27T07:00:00Z,22e731b97e3e44c5d14e9226304e371cf78a6fe8627d713324144d59f0320934,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20241231. Adjusted close on 2025-01-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20241231-financial,A2,2024-12-31,2025-01-27,https://finance.yahoo.com/quote/000001.SZ/history,2025-01-27T07:00:00Z,aaad58452cbaa533d3460aa5cbb95d5ad10e2237d46807be9f7756838ab55d90,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_financial_20241231. Adjusted close on 2025-01-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20241231-pharma,A2,2024-12-31,2025-01-27,https://finance.yahoo.com/quote/000661.SZ/history,2025-01-27T07:00:00Z,ade3d5deb6ba280f64a5065d96a534737b599af706432aba0ae978068732506a,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_pharma_20241231. Adjusted close on 2025-01-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20241231-tech,A2,2024-12-31,2025-01-27,https://finance.yahoo.com/quote/000725.SZ/history,2025-01-27T07:00:00Z,93ca572ff3ec2bf4c89751b3fb03162b51de3fca6b7a1cb368b6fdcac5a265f9,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_tech_20241231. Adjusted close on 2025-01-27 is the earliest public end-of-day price observation used for cohort_forward_close.,是
A2H-CN_A-20250331-consumer,A2,2025-03-31,2025-04-30,https://finance.yahoo.com/quote/000333.SZ/history,2025-04-30T07:00:00Z,9f81fa5ee13a34c519cc5d25646f34156e07dc0f6595a5e985427a06d9c7885d,否,,observed_yahoo_forward_trading_day,Cohort ranking outcome uses latest observed forward close across 12 symbols; cohort reference configs/universes_v1.json#CN_A_consumer_20250331. Adjusted close on 2025-04-30 is the earliest public end-of-day price observation used for cohort_forward_close.,是
